ID;Majority_protein_ID;annotation;No_of_proteins;Mol_weight;Sequence_lengths;Reference_F1;Reference_F2;Reference_F3;Reference_F4;Reference_F5;Reference_F6;Reference_F7;Reference_F8;Reference_F9;Reference_F10;Reference_F11;Reference_F12;Reference_F13;Reference_F1415;Reference_F1617;Reference_F18;Repl1_F1;Repl1_F2;Repl1_F3;Repl1_F4;Repl1_F5;Repl1_F6;Repl1_F7;Repl1_F8;Repl1_F9;Repl1_F10;Repl1_F11;Repl1_F12;Repl1_F13;Repl1_F1415;Repl1_F1617;Repl1_F18;Repl2_F1;Repl2_F2;Repl2_F3;Repl2_F4;Repl2_F5;Repl2_F6;Repl2_F7;Repl2_F8;Repl2_F9;Repl2_F10;Repl2_F11;Repl2_F12;Repl2_F13;Repl2_F1415;Repl2_F1617;Repl2_F18;Repl3_F1;Repl3_F2;Repl3_F3;Repl3_F4;Repl3_F5;Repl3_F6;Repl3_F7;Repl3_F8;Repl3_F9;Repl3_F10;Repl3_F11;Repl3_F12;Repl3_F13;Repl3_F1415;Repl3_F1617;Repl3_F18
sll0098;sll0098;hypothetical protein;1;38.856;350;0;0;0;1550700;6593700;51553000;8694200;9103400;0;6816100;0;0;0;0;0;0;0;0;368470;6754300;3763200;2452700;894660;0;0;0;0;0;0;0;0;0;0;0;0;8340700;16292000;5437800;2093100;0;0;289510;0;54974;0;0;0;0;0;0;0;0;11233000;21826000;6999000;380040;2970200;1637600;0;0;0;0;0;0
sll0100;sll0100;N-acyl-L-amino acid amidohydrolase;1;42.656;393;0;0;29675000;152050000;115060000;13749000;2722300;0;1239000;1099000;0;0;0;0;0;0;0;0;25291000;139640000;53148000;14784000;0;1543500;1292500;0;0;0;0;0;0;0;0;0;14330000;479230000;101100000;22778000;1304300;0;0;0;0;0;0;0;0;0;0;0;53448000;352370000;233500000;60235000;0;0;0;0;0;0;0;0;0;0
sll0102;sll0102;hypothetical protein;1;40.096;358;0;0;1100600;573140;77630000;260680000;389560000;562680000;406130000;395610000;288250000;181220000;65550000;5348000;1085000;9647200;0;0;3703500;2703600;41853000;262830000;413370000;356700000;189810000;129490000;62050000;32878000;5078200;448650;0;1507100;0;0;0;0;63023000;231360000;355290000;431030000;267760000;103690000;112530000;23899000;7424600;160830;0;0;0;0;0;0;74225000;338490000;369830000;369400000;430720000;367500000;176120000;95839000;88733000;1857300;552470;929670
sll0103;sll0103;hypothetical protein;1;45.849;420;140280000;937580000;1044500000;2192800000;1137000000;131310000;43466000;179270000;30803000;139270000;75987000;67226000;66173000;18367000;3815100;32296000;10483000;79826000;561440000;2348200000;507660000;134380000;46013000;27134000;19843000;26938000;31247000;19925000;8456500;1447300;505090;4245400;71721000;171710000;1205400000;2789600000;868020000;273930000;102530000;72102000;12952000;7943500;36242000;17390000;5444100;2349500;0;4089500;30497000;137690000;3009000000;3912200000;1409500000;382680000;30040000;60128000;0;10429000;13550000;23058000;37970000;8156200;7412700;6091900
sll0108;sll0108;ammonium/methylammonium permease;1;53.58;507;0;116710000;52348000;288250000;1531500000;704740000;146740000;151260000;113940000;59303000;9397500;9727900;6643100;18906000;1531400;38461000;0;7891100;51757000;231270000;1069400000;643860000;182080000;81258000;23891000;24920000;4564800;3050300;3854800;2192000;250510;5803300;0;0;30911000;269660000;1809000000;963550000;265140000;32198000;13734000;12692000;3629400;0;0;639400;636690;303070;0;14495000;40967000;318940000;1844600000;1540400000;313730000;131870000;30451000;34714000;14430000;0;0;0;0;0
sll0109;sll0109;chorismate mutase;1;14.401;127;0;42388000;37450000;76473000;69652000;7322900;0;0;0;0;0;0;0;0;0;0;0;0;23958000;121860000;28189000;3836100;0;0;0;0;0;0;0;0;0;0;0;0;18365000;148730000;54179000;15990000;17603000;0;0;0;0;0;0;0;0;0;0;0;64203000;158300000;102410000;26452000;4469900;0;0;0;0;0;0;0;0;0
sll0135;sll0135;putative 5-methylthioadenosine phosphorylase;1;34.483;318;0;0;0;116860000;1260700000;828350000;327180000;150990000;98582000;53417000;2646700;10761000;2131100;0;0;1259400;0;0;0;193430000;643080000;710250000;239350000;57829000;26723000;11580000;1476300;803370;0;0;0;0;0;0;0;112340000;1566500000;1563900000;788740000;106810000;33906000;14591000;9512000;1423000;662880;0;0;0;318250;796070;0;101170000;2028100000;2859000000;529330000;227130000;43549000;51212000;34901000;0;1458700;502580;0;0
sll0136;sll0136;aminopeptidase P;1;49.5;441;1241400;0;0;13898000;102110000;106570000;806930000;1284500000;432260000;73210000;3180500;2252100;7324600;0;252850;2044700;0;0;0;20348000;32294000;71172000;683960000;441800000;93343000;27091000;843230;2234000;429460;0;0;283070;1286400;5334100;1409400;26721000;77203000;90532000;314630000;985320000;199060000;26562000;6568100;0;0;0;177730;383610;327450;616100;0;18760000;112840000;139760000;393260000;1003900000;387660000;139150000;12673000;0;0;0;81855;0
sll0141;sll0141;hypothetical protein;1;50.992;467;0;212450000;84020000;88787000;41452000;15191000;0;7618300;0;0;0;0;0;0;0;748620;0;16318000;88567000;131810000;23905000;14676000;17638000;10126000;0;0;0;0;0;0;0;0;0;23641000;108030000;111280000;33965000;8662100;7563000;0;0;0;0;0;0;0;0;0;0;8670000;281180000;124370000;34152000;18677000;0;0;0;0;0;0;0;0;0;0
sll0142;sll0142;probable cation efflux system protein;1;115.19;1075;0;0;102540000;2321100;7864600;20054000;19470000;0;6335800;83522000;0;0;0;0;0;5818100;0;690360;124510000;228340000;135190000;95197000;61181000;57867000;62852000;47934000;6108300;808430;486800;0;0;0;0;0;0;162940000;0;0;0;241730000;0;0;0;0;0;0;0;0;0;0;0;80648000;43797000;0;62164000;0;0;0;0;0;0;0;3179000;0
sll0144;sll0144;uridine monophosphate kinase;1;27.651;260;10635000;246620000;255200000;411160000;326030000;259220000;482800000;237580000;86111000;40571000;7427300;2559700;3322800;1581700;0;13854000;2095300;45408000;154570000;337690000;223970000;475050000;323140000;121760000;34782000;10803000;678660;0;0;0;0;200350;19600000;63243000;158930000;299080000;362180000;974510000;974270000;300780000;41066000;15253000;10190000;0;0;0;0;0;11886000;56381000;294320000;432190000;587320000;927380000;1500500000;631470000;70120000;71522000;26448000;0;1455900;0;0;0
sll0145;sll0145;ribosome releasing factor;1;20.186;182;188850000;18019000000;3561700000;1397500000;344990000;69108000;45212000;87928000;17638000;37538000;96024000;58166000;22621000;1024200;772310;7410000;11495000;1784000000;2213300000;1228300000;412810000;122610000;60409000;29665000;11827000;16329000;920730;0;0;203600;0;768490;74068000;5544600000;6152100000;1281200000;416100000;91897000;108460000;4676700;8901900;1619000;3192900;285450;0;221320;0;0;168460000;3197900000;10871000000;1413100000;874370000;241450000;31357000;17266000;15096000;4583600;6520100;0;1459000;1798600;0;292010
sll0146;sll0146;"Integral membrane protein of the ABC-type, Nat permease for neutral amino acids;similar to permease protein of ABC transporter";2;40.826;"372;75";261640;0;0;16676000;46752000;27039000;10255000;0;0;4415100;489520;1352600;0;2530600;0;8698000;0;0;0;0;18470000;15612000;10185000;2359700;0;1047500;0;0;0;0;0;1934500;0;0;0;0;71836000;37138000;16004000;0;0;0;0;0;0;0;0;0;306970;0;0;0;67391000;66691000;14688000;7711000;3441600;2798600;0;0;1392900;0;0;0
sll0147;sll0147;hypothetical protein;1;76.269;668;1598800;4857000;0;17136000;209670000;150700000;86086000;38527000;21324000;16922000;4402700;3753800;8471900;3231900;0;12024000;0;895580;0;35850000;132180000;148860000;60280000;15986000;6302800;2687400;2821600;893330;406940;0;0;2240600;0;0;0;11301000;184810000;365380000;170120000;105850000;36636000;11150000;200650;0;118900;6557800;0;0;0;0;0;0;225050000;407960000;290830000;182120000;92868000;45981000;17038000;0;232220;1947000;195570;0
sll0148;sll0148;hypothetical protein;1;78.5;735;0;1409200;42545000;674410000;1389000000;364470000;29616000;45429000;19003000;15095000;0;3520600;2828300;0;0;0;0;0;25856000;1129900000;1006100000;321980000;65227000;21492000;7922000;4795900;0;300780;114250;0;0;0;0;0;0;1187800000;1666200000;680610000;180440000;18870000;0;672980;3922500;0;0;0;0;399420;0;6392200;24410000;1499300000;2466500000;1572700000;90678000;14668000;0;0;6921700;1058100;0;0;0;0
sll0149;sll0149;hypothetical protein;1;65.813;584;0;0;0;0;4785700;3066500;31091000;49243000;25949000;3264400;0;0;0;0;0;24190000;0;2360200;0;0;2586500;2980700;30691000;26373000;14482000;2852400;0;0;0;193110;0;0;0;3217500;0;0;0;4374600;3951300;67488000;0;3948400;0;0;0;0;0;0;0;2083400;0;0;0;9959100;3642900;54365000;27959000;11208000;1895000;0;0;0;0;0
sll0154;sll0154;hypothetical protein;1;51.007;462;0;0;0;0;0;1804700;0;0;5469600;5877300;3876200;10065000;12301000;8716400;486120;23117000;0;0;0;0;0;0;2656200;763620;0;1659900;631470;590130;633430;184950;0;2940800;0;0;0;0;0;0;0;0;1026300;4092500;5891200;473330;0;399510;173040;0;312300;0;0;0;0;0;0;0;2803400;2126900;5855700;1852100;1456500;475130;439660;178000
sll0157;sll0157;hypothetical protein;1;28.098;256;0;0;33232000;102190000;19955000;0;0;0;0;0;8468600;10782000;5729500;0;0;0;0;0;29053000;105470000;32573000;0;0;0;0;0;4899600;2962300;1053500;0;0;834510;450310;5549200;35521000;156250000;56930000;7419200;0;0;0;0;0;0;0;0;0;0;0;0;33777000;260220000;66111000;7492700;0;0;0;0;0;0;647920;0;0;0
sll0158;sll0158;1,4-alpha-glucan branching enzyme;1;89.526;770;0;0;20655000;24654000;1396300000;3513500000;3092700000;1742100000;621790000;242710000;63895000;68096000;44014000;10715000;0;95355000;0;0;0;67524000;857960000;3760700000;2848800000;674630000;231760000;56586000;8622600;8635200;1208900;0;0;3464800;510740;41478000;0;4029300;557820000;5030300000;4908200000;2532100000;641100000;227170000;108520000;12521000;3504500;0;0;3352200;0;10823000;0;12092000;547010000;4667600000;6375100000;4569000000;1474100000;689200000;305910000;28616000;25220000;1702500;345620;10496000
sll0160;sll0160;hypothetical protein;1;25.73;224;0;0;0;5526200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12319000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25704000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9787700;28731000;10369000;0;0;0;0;0;0;0;0;0;0;0
sll0162;sll0162;hypothetical protein;1;22.688;194;2476800;135410000;117820000;257230000;128420000;10318000;3635900;3372000;0;1882700;630810;1281200;2773600;775310;293000;6233700;0;4757500;83782000;329910000;55693000;7979500;5166800;1841800;0;1359600;0;343200;0;0;0;0;119900;13235000;165450000;447250000;149170000;32810000;12586000;2624800;0;676690;1465400;0;242780;51779;0;0;2271200;5698000;285250000;409640000;262190000;108860000;15238000;1122600;0;804960;0;0;407620;241970;0;120470
sll0163;sll0163;WD-repeat protein;1;189.93;1693;2282800;0;20546000;5780800;241350000;939160000;1413500000;887160000;332380000;114030000;10806000;13041000;9726500;5977400;1793500;27439000;0;0;7837500;48588000;116370000;738080000;1244000000;357150000;116220000;27627000;4700600;2825500;540960;1305500;146020;3919500;333600;0;23298000;0;130320000;734260000;1017000000;982020000;314050000;123610000;38716000;4096500;757130;174520;0;11057000;1456500;0;39749000;5043600;128890000;555730000;1310200000;1104900000;698890000;318360000;113550000;16234000;6297900;153270;0;3165300
sll0166;sll0166;a fusion protein between uroporphyrinogen-III C-methyltransferase (CobA/CorA) and uroporphyrinogen-III synthase (HemD);1;58.689;538;906060;105820000;77488000;146410000;86161000;35914000;6340100;7601500;5725400;8632800;919080;9137100;12645000;11260000;2637000;7905000;4182100;43163000;102870000;195380000;69228000;23438000;7601600;1781800;2691400;4682000;2139500;2364200;1394900;1116900;0;0;0;64033000;180950000;292330000;130730000;39964000;18699000;2200900;0;1520300;104700;0;0;0;0;25031000;0;4283000;254980000;340690000;175610000;37769000;0;3551100;0;0;1362300;0;1371100;0;0;726530
sll0167;sll0167;unknown protein;1;17.865;164;0;82263000;10794000;17168000;19223000;0;0;0;0;0;0;0;0;0;0;0;0;3710600;20309000;50863000;15065000;0;0;724790;0;0;0;0;0;0;0;0;0;0;0;30554000;11992000;0;0;0;0;0;0;0;0;0;0;0;0;0;8631200;28022000;0;0;0;0;0;0;0;0;0;0;0;0
sll0169;sll0169;cell division protein Ftn2 homolog;1;79.423;714;1572300;0;48443000;262610000;345940000;69629000;119030000;20251000;17974000;22075000;5836300;19961000;19679000;22443000;1222600;75518000;0;0;29891000;311390000;221650000;79180000;39730000;16620000;2990000;6140800;3911000;3258200;997950;200450;281120;5662500;0;1731100;21280000;174500000;269990000;129010000;63707000;11741000;1712500;1704100;1511400;1380000;454450;0;0;0;598880;709860;60515000;294900000;464800000;229160000;59027000;33074000;0;10418000;7336500;4675300;1610100;636360;270140;2250500
sll0170;sll0170;DnaK protein 2, heat shock protein 70, molecular chaperone;1;67.613;636;47855000;1151800000;2636400000;14094000000;17340000000;4764100000;1874000000;2145700000;1440500000;834490000;195820000;282930000;182920000;91990000;13614000;350050000;1901000;122880000;2109400000;15563000000;12003000000;4506100000;1736000000;964310000;459900000;273900000;62202000;60418000;18937000;3827100;612400;41769000;12641000;215600000;1563700000;18887000000;20993000000;7700700000;4588200000;1448600000;653140000;312300000;167530000;32277000;8894900;7221100;1968200;32465000;20202000;199300000;4473800000;25292000000;29609000000;14993000000;3166600000;1485300000;1111100000;897820000;422630000;62368000;56224000;8286800;6909600;62636000
sll0171;sll0171;probable aminomethyltransferase;1;41.036;372;0;15213000;86146000;416540000;303930000;48257000;4467000;7496400;3002900;1790300;0;0;0;0;0;1213800;0;0;117940000;483480000;185190000;45925000;7275400;3662400;0;2113800;0;0;0;0;0;0;0;443640;60889000;478680000;261720000;102780000;51490000;20041000;4589600;2048800;5894300;0;0;0;0;380090;0;666210;155550000;739760000;526140000;199900000;52875000;16824000;9054900;4978500;0;0;0;282930;0;0
sll0172;sll0172;periplasmic protein, function unknown;1;16.347;152;1503800;170060000;24094000;45252000;644440000;1456200000;503560000;277740000;115620000;72699000;10109000;14234000;6010200;0;0;0;0;18046000;27029000;83507000;479450000;1173200000;415070000;126590000;58153000;24302000;3789200;3018300;711830;0;0;309720;1967400;55955000;39544000;14141000;571850000;1441900000;725360000;117920000;54035000;18415000;7198500;2224200;0;0;0;489700;4018300;23435000;58444000;16057000;571730000;1837000000;1044900000;299380000;31788000;76383000;38687000;0;1750600;0;0;0
sll0173;sll0173;virginiamycin B hydrolase, periplasmic protein;1;38.545;352;0;14343000;18189000;92943000;1626300000;2315600000;1137500000;487200000;318190000;218310000;19199000;35071000;16098000;917700;0;2665300;0;0;11423000;125310000;872470000;2268200000;1030500000;229720000;128830000;43621000;10083000;7674100;0;0;0;0;0;3400400;53412000;86604000;1795900000;4073300000;1777900000;330250000;95455000;74570000;34282000;7165200;1012000;0;0;0;0;4706100;93803000;96495000;1930000000;6101800000;2804100000;832890000;189610000;203180000;152630000;22988000;12510000;0;0;298210
sll0174;sll0174;hypothetical protein;1;30.551;284;0;18099000;39834000;25115000;6762500;7330300;0;0;0;0;0;0;0;0;0;22259000;0;4171900;40443000;20966000;8034400;7536600;0;0;0;0;0;0;0;0;163850;3655000;0;3605700;97414000;19138000;19746000;2505600;0;0;6313700;0;0;0;0;0;0;2141200;0;2007200;191900000;42887000;16004000;0;0;0;0;0;0;0;0;0;0;3323400
sll0175;sll0175;hypothetical protein;1;59.249;540;0;0;0;19461000;135050000;7027500;1441000;2133000;4912900;18517000;6086900;17384000;13119000;9253300;2439700;455210000;0;29781000;21258000;24142000;55714000;222850000;3557400;1229000;6693700;3812300;2592200;2014500;1554300;911380;107050;46635000;1196200;34484000;0;4208300;30938000;35275000;2542000;1847000;0;906330;0;0;0;0;0;79606000;0;0;0;8299300;49218000;13969000;2032900;1766500;1443700;1481900;3702500;0;238210;0;357950;108480000
sll0178;sll0178;hypothetical protein;1;151.89;1319;0;0;0;0;0;5326400;0;0;0;0;0;0;990560;0;0;2255200;0;0;0;0;0;5886500;0;688260;0;0;0;0;0;0;0;0;0;924360;0;45805000;44909000;52601000;78485000;0;0;28653000;0;0;0;0;0;0;62400;0;35254000;62010000;60909000;15075000;104010000;86181000;0;0;0;0;0;0;0;0
sll0179;sll0179;glutamyl-tRNA synthetase;1;54.008;483;23241000;323280000;156330000;1618400000;1318600000;165610000;49172000;42261000;49564000;18084000;12260000;0;3915700;0;0;3821100;1675200;37120000;103580000;2138500000;942380000;154180000;50118000;25047000;19618000;7443800;2882800;964020;0;0;0;0;0;1194700;59884000;2807700000;1290000000;362670000;179040000;3687900;3004700;5477900;778770;0;0;535250;0;0;14560000;4224900;164600000;3933500000;2739900000;747230000;26078000;7515400;3224500;7459800;4652900;27325000;15275000;0;0;0
sll0180;sll0180;hypothetical protein;1;53.966;501;49877000;1627000000;1701700000;3743000000;1948500000;338440000;166370000;149580000;128450000;133170000;21729000;53485000;42294000;35253000;2327900;64841000;2729500;161880000;1224800000;4221800000;1069500000;252550000;162270000;60491000;36208000;24956000;5707900;8223300;6275800;1019000;0;7592600;14732000;465580000;1458400000;6470400000;2284900000;831520000;440040000;115570000;24991000;16580000;16357000;864940;0;506920;3513100;1028200;27535000;218200000;2866700000;7137700000;3291200000;1235600000;237970000;109000000;85707000;21691000;22249000;5144600;3791800;0;96222;685640
sll0182;sll0182;ABC transporter ATP-binding protein;1;74.272;661;0;0;1756000;4713700;133050000;138260000;18067000;16232000;7986200;8198400;0;0;1837000;2620100;0;6238400;0;0;3277400;14517000;46485000;184690000;47201000;6627000;801300;2849000;0;0;543510;0;0;0;0;0;0;5289400;53197000;222270000;46199000;6052500;0;0;0;0;0;0;0;488530;0;0;0;0;66435000;380680000;43912000;10348000;0;10366000;1486400;0;0;0;0;1307900
sll0183;sll0183;hypothetical protein;1;27.402;259;0;0;8079400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2707300;11607000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17568000;32821000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73046000;22224000;0;0;0;0;0;0;0;0;0;0;0;0
sll0184;sll0184;group2 RNA polymerase sigma factor SigC;1;46.581;404;0;10994000;14547000;98262000;181900000;86489000;54132000;27469000;42958000;36190000;3493900;4349300;2171800;417970;0;574140;0;471430;9662500;146260000;103030000;67511000;26299000;35689000;11201000;13949000;1247600;685960;234210;0;0;0;0;888040;0;9339500;54665000;25261000;15936000;38811000;10283000;14889000;14934000;1791500;439190;0;0;0;0;0;5892400;23400000;77021000;53864000;45030000;31652000;19671000;19555000;23104000;8320700;1719900;0;0;0
sll0185;sll0185;hypothetical protein;1;46.993;419;0;207680000;50721000;121120000;236940000;288570000;575460000;1811600000;1057200000;732470000;322890000;391840000;238400000;121610000;26248000;5166700000;0;6881800;62199000;90166000;174360000;288710000;553180000;729210000;411400000;203310000;54153000;60885000;28150000;9803400;3783700;528120000;0;20345000;3251100;13431000;340850000;473210000;595580000;1480700000;371080000;276510000;153080000;54323000;10327000;1557200;7417600;470150000;0;4329800;17955000;0;432390000;737300000;839910000;1658900000;1123800000;532710000;225100000;124940000;120580000;17247000;16577000;514020000
sll0188;sll0188;unknown protein;1;52.391;501;4010200;1192700000;223520000;47902000;28578000;0;0;0;0;0;0;970990;0;0;0;0;0;83775000;125120000;48081000;15810000;41275000;0;50473000;0;0;0;0;0;0;0;0;2390900;164370000;276100000;102740000;42584000;0;0;0;5152500;0;0;0;0;0;0;0;2586300;58807000;659340000;142050000;24359000;0;0;0;0;0;0;0;0;0;0;0
sll0192;sll0192;hypothetical protein;1;46.318;423;0;0;0;17469000;17559000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42066000;9884500;0;0;3503800;0;0;0;0;0;0;0;0;0;0;0;35905000;13659000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66735000;43349000;7623700;0;0;0;0;0;0;1131800;0;0;0
sll0198;sll0198;hypothetical protein;1;21.336;191;0;48688000;4804600;4840400;0;0;0;0;0;0;0;0;0;0;0;0;0;2793500;10063000;6941400;0;0;0;0;0;0;0;0;0;0;0;0;0;7236000;19169000;12263000;0;0;0;0;0;0;0;0;0;0;0;0;0;3486400;74662000;17997000;0;0;0;0;0;0;0;0;0;0;0;0
sll0199;sll0199;plastocyanin;1;13.146;126;3942100000;52577000000;13504000000;8206800000;4083100000;1021400000;631590000;557800000;498190000;279620000;133570000;203960000;123180000;52985000;28258000;59967000;37728000;15664000000;12928000000;9081100000;2453300000;888970000;301640000;194180000;99987000;96025000;25573000;22696000;4933400;515190;1314000;1255400;3577400000;26604000000;26728000000;3045400000;1922200000;588160000;378980000;55321000;249910000;111770000;73208000;18527000;7344300;2196000;1138400;3672200;11571000000;29301000000;34423000000;6643200000;3405600000;1035700000;118350000;36945000;505670000;99339000;112210000;22216000;24475000;2503100;2539900;3168200
sll0202;sll0202;glucose inhibited division protein;1;70.89;635;0;19908000;1500400;5896700;15393000;11607000;0;0;0;0;0;0;0;0;1411900;1261300;0;1508900;2240500;7300400;7760700;4430100;0;0;0;0;0;0;0;0;0;0;0;2669100;0;0;22573000;21432000;21111000;0;0;464560;0;0;0;0;0;34749000;1211000;0;11596000;0;35300000;47570000;15066000;3638600;0;611250;366120;0;0;0;0;19254000
sll0204;sll0204;glucose inhibited division protein;1;50.102;456;1198100;21087000;16831000;110970000;138950000;30025000;13327000;2313200;0;0;0;0;1576500;2923900;0;4869900;0;1577800;14660000;155530000;76517000;43934000;2191400;875930;0;0;0;0;0;0;0;134250;1378800;0;0;138350000;120820000;57988000;3408700;0;0;0;0;0;0;0;435220;0;0;0;52909000;194580000;193020000;130820000;9043000;2863900;2554600;0;0;0;0;0;0;729310
